Date,EW_gross_nav,EW_net_nav,60_40_gross_nav,60_40_net_nav
2023-11-24,3979775.3930245982,1938399.774401017,3260512.317673062,1634572.430326161
2023-11-27,3989894.847694824,1943174.7411125165,3269356.3291880577,1638876.4158297728
2023-11-28,4010346.8339115866,1952981.1300185279,3280281.1006206092,1644222.7607247275
2023-11-29,4022415.213607821,1958703.2585559671,3292624.3374377475,1650279.246047531
2023-11-30,4023471.1514575416,1959061.9917468631,3293006.4079953213,1650339.7671159224
2023-12-01,4077956.9494880065,1985436.1046097132,3332439.2135140547,1669971.1322696304
2023-12-04,4052254.048538366,1972764.5513378086,3323076.2862602016,1665146.5908457986
2023-12-05,4046460.5629802532,1969787.5319806824,3325521.1385687212,1666239.5173143796
2023-12-06,4049575.9002168835,1971147.7231148912,3328379.651750886,1667539.5230680322
2023-12-07,4062127.9276926243,1977101.0338128263,3336613.682444347,1671532.4807760222
2023-12-08,4050635.420803232,1971350.53863994,3331771.1959383087,1668973.894787216
2023-12-11,4049147.9526346023,1970470.1659062721,3337977.169192319,1671950.17563068
2023-12-12,4055082.3585674395,1973201.688145189,3344653.8420635625,1675161.7414274993
2023-12-13,4139497.043194248,2014121.2414917094,3409132.6259760065,1707322.8341704947
2023-12-14,4183877.047078421,2035555.0063426665,3447352.739631835,1726328.2928101877
2023-12-15,4154220.1239475957,2020964.6607600441,3428662.388601109,1716831.7293060534
2023-12-18,4160982.25796524,2024093.9416899378,3429626.536057504,1717178.249703779
2023-12-19,4186642.9537986848,2036415.8468843452,3447392.177095565,1725937.0369608905
2023-12-20,4155941.444797687,2021320.7727013503,3429243.687865272,1716714.0159423945
2023-12-21,4189240.7244044677,2037356.085242082,3450803.923274879,1727371.0403425668
2023-12-22,4197902.35722039,2041406.807668225,3454232.9951550174,1728950.440021013
2023-12-25,4197902.35722039,2041244.7912549179,3454232.9951550174,1728813.2217321224
2023-12-26,4218411.427724518,2051055.3953925685,3466275.1720979055,1734703.0179394386
2023-12-27,4238940.510675106,2060874.1636359908,3485399.8466384257,1744136.3174122293
2023-12-28,4234865.582525241,2058729.467021249,3483444.3942732816,1743019.361836362
2023-12-29,4219842.8434108095,2051262.9500893469,3470448.369802515,1736378.1752726072
2024-01-01,4219842.8434108095,2051100.1514425143,3470448.369802515,1736240.3674809188
2024-01-02,4207831.745323845,2045099.2418762108,3459611.895567988,1730681.1604792224
2024-01-03,4169519.7386381347,2026316.4502807034,3435538.0438975403,1718500.7887928039
2024-01-04,4163029.9918877543,2023001.723769369,3425360.2122581997,1713273.3161516774
2024-01-05,4159708.7605746267,2021227.2338308957,3420013.0155551424,1710462.8176903268
2024-01-08,4188647.7835537884,2035128.4624015708,3451448.5127368546,1726049.0094961827
2024-01-09,4174180.1273665805,2027937.578132325,3439017.9560335036,1719695.5735139765
2024-01-10,4182032.260787337,2031591.4244965052,3445981.759427461,1723041.3692798773
2024-01-11,4179915.8956045653,2030402.077041503,3446560.0472175507,1723193.7723328117
2024-01-12,4199436.4885618845,2039723.099085875,3457772.012060631,1728662.7127608156
2024-01-15,4199436.4885618845,2039561.2163002333,3457772.012060631,1728525.517307422
2024-01-16,4161305.5620990987,2020880.1095631802,3427331.4681010316,1713171.234330238
2024-01-17,4121701.1723783207,2001486.4017856217,3400037.4639210543,1699392.2042827245
2024-01-18,4136859.1152652553,2008688.207742435,3405442.162702349,1701958.6853479522
2024-01-19,4161542.2544843024,2020513.902667304,3423797.380812951,1710997.1090284353
2024-01-22,4170259.8551113144,2024586.1178728377,3435648.210327955,1716783.6097105234
2024-01-23,4165752.380481921,2022237.1386121393,3427523.601159759,1712587.513019087
2024-01-24,4151820.1415475784,2015313.3296967752,3419765.2775404067,1708575.0896078795
2024-01-25,4176231.104461587,2027002.5822025472,3440117.3237719894,1718607.7299098484
2024-01-26,4174432.466409875,2025968.7103655033,3437884.016800176,1717355.6209228465
2024-01-29,4202347.631903342,2039355.9289668908,3460147.6754560405,1728340.8787764255
2024-01-30,4195024.212883396,2035640.0956639708,3454104.2463966934,1725185.0210893534
2024-01-31,4175475.023486065,2025992.2713517037,3444297.767382371,1720150.1629887242
2024-02-01,4223632.653280428,2049198.157607358,3481124.609202784,1738405.693484999
2024-02-02,4196372.129459584,2035809.41635664,3456177.3743103845,1725809.562534987
2024-02-05,4158442.052781717,2017246.6145276676,3422022.115488225,1708617.4872870082
2024-02-06,4185981.422515905,2030445.7736143803,3444797.2216198184,1719853.5054954977
2024-02-07,4189600.5013577254,2032040.0919956176,3446727.3540004697,1720680.6493441223
2024-02-08,4191848.6474112496,2032969.214801817,3446948.2323358757,1720654.3546177386
2024-02-09,4196137.189839072,2034887.731952125,3451908.7693813043,1722994.0053245055
2024-02-12,4196024.2216441855,2034671.449780359,3454276.899938596,1724039.294123036
2024-02-13,4133459.223027256,2004171.912246285,3404700.863648188,1699158.9267752178
2024-02-14,4159311.564670265,2016547.7604118283,3428949.1243049237,1711125.4733392613
2024-02-15,4201734.534381268,2036955.5304412341,3461210.7338141543,1727088.9642490668
2024-02-16,4189621.084872414,2030921.3977873495,3445682.0734596187,1719203.339797021
2024-02-19,4189621.084872414,2030760.2135494298,3445682.0734596187,1719066.8950875131
2024-02-20,4193444.7658795314,2032452.426718236,3445824.2244561496,1719001.3810036788
2024-02-21,4196908.753901208,2033970.0248912857,3446431.941628514,1719168.1211990912
2024-02-22,4225757.407706331,2047789.6739470256,3469901.565390153,1730738.9259882332
2024-02-23,4235693.775522467,2052442.2857239507,3477326.391144275,1734304.9661865928
2024-02-26,4218950.455515258,2044166.2720384055,3464094.148087627,1727567.7857433504
2024-02-27,4221032.577742304,2045012.8666775278,3464990.445279118,1727877.6668168863
2024-02-28,4228149.943043849,2048298.797019277,3472094.530962313,1731283.1093811267
2024-02-29,4246626.436133249,2057087.0464079382,3485094.062420372,1737627.634675256
2024-03-01,4292911.002127462,2079344.2603686734,3513079.397879536,1751442.8926529882
2024-03-04,4309799.558036322,2087359.491565082,3513972.078270898,1751748.9343359787
2024-03-05,4299674.608394032,2082290.0247107174,3505813.5804926627,1747542.8169020305
2024-03-06,4327654.794120054,2095675.2917034472,3524569.072202821,1756753.1725601205
2024-03-07,4352667.801620654,2107621.566033349,3542120.9442736926,1765362.13830645
2024-03-08,4362631.782352819,2112278.9908808973,3544762.5447731502,1766538.5808148643
2024-03-11,4353251.679302639,2107569.7345391763,3534946.6597157484,1761506.6159456882
2024-03-12,4354587.951667882,2108049.4058486046,3540867.4811118343,1764317.2306472037
2024-03-13,4353106.0826173965,2107164.7297861828,3533130.2825034806,1760321.9714365657
2024-03-14,4321887.781390868,2091885.9621682107,3505508.8980709016,1746420.3791190162
2024-03-15,4310122.354848347,2086025.22182437,3497009.7722809943,1742047.5684197552
2024-03-18,4315800.454230754,2088607.766884263,3499674.496921988,1743236.7525147246
2024-03-19,4323324.615144009,2092083.2804344313,3508600.9357998557,1747544.784286543
2024-03-20,4358525.350421195,2108951.09363707,3530454.9091910184,1758290.9979199464
2024-03-21,4366458.917096354,2112622.5158780287,3537689.6557176476,1761754.6098198674
2024-03-22,4349218.458356264,2104113.40141289,3532857.7024832526,1759208.4955821838
2024-03-25,4340087.621000548,2099528.9899771386,3521314.3387601776,1753320.786002361
2024-03-26,4340052.761486799,2099345.4973092466,3520054.7924093762,1752554.4845500663
2024-03-27,4384577.173545158,2120715.976514878,3553754.2852228144,1769193.5968842611
2024-03-28,4399146.223584606,2127594.3696487797,3555718.88387311,1770031.23637504
2024-03-29,4399146.223584606,2127425.5129527757,3555718.88387311,1769890.7577054861
2024-04-01,4380138.128504554,2118064.3617940987,3526661.175966909,1755286.557155815
2024-04-02,4368443.075720773,2112240.988992148,3505317.1776905516,1744523.9335061146
2024-04-03,4383902.0704139415,2119548.1242499426,3512398.0491168383,1747909.482631662
2024-04-04,4358032.716211912,2106872.477763969,3498105.7424945193,1740658.337338966
2024-04-05,4383547.45214757,2119040.2567974995,3501986.2054959685,1742451.1092618164
2024-04-08,4401251.216061859,2127430.2134419917,3510188.000999346,1746393.7115434045
2024-04-09,4422226.528209315,2137400.194078589,3525852.740764435,1754048.6524076974
2024-04-10,4344917.391043991,2099864.6386662605,3461515.4800454727,1721902.8061403376
2024-04-11,4372418.815259437,2112989.2062631724,3468994.164687602,1725486.3582180876
2024-04-12,4327875.2601563735,2091295.654227469,3445707.364434277,1713766.5022724168
2024-04-15,4310399.777324877,2082685.25725047,3414489.2258665864,1698103.7497031156
2024-04-16,4285861.326261501,2070663.5540176982,3391536.202492361,1686553.9149731754
2024-04-17,4274198.352579596,2064864.3869102616,3391611.0927279824,1686457.3031425378
2024-04-18,4270139.475842388,2062739.666227615,3383712.6538018575,1682396.0082022122
2024-04-19,4270942.801799415,2062964.0125129796,3383116.3175546736,1681965.9838465531
2024-04-22,4275357.78452769,2064932.8238340633,3403401.5931188287,1691917.6172717125
2024-04-23,4301679.263840427,2077481.8146941527,3426918.6843748833,1703474.2831442314
2024-04-24,4296995.353022359,2075054.8559017384,3422373.1803685534,1701079.5790655226
2024-04-25,4286683.367926349,2069910.4254924203,3407462.515806603,1693533.2748988275
2024-04-26,4307235.265566347,2079670.039915334,3423457.0439317776,1701348.2625284714
2024-04-29,4324147.658832233,2087670.8275634656,3441059.219654369,1709960.9512168637
2024-04-30,4263585.867037992,2058266.2937457473,3403364.9097557226,1691093.8570765455
2024-05-01,4270366.608574917,2061376.374406845,3405304.716744457,1691923.5116173604
2024-05-02,4303263.032184258,2077092.4192001114,3436839.549764697,1707457.293970946
2024-05-03,4332363.891061169,2090973.9286528619,3464441.9684086195,1721034.9474243084
2024-05-06,4357850.149352996,2103108.6767512495,3478133.9325281093,1727700.13061113
2024-05-07,4367613.839145069,2107653.742898854,3490930.828038794,1733919.637972403
2024-05-08,4354356.277900507,2101088.8453741106,3480431.021078726,1728566.8484975123
2024-05-09,4400282.455418871,2123082.65360861,3508263.3452250203,1742252.67066022
2024-05-10,4404921.5092090815,2125152.4418977816,3504001.557197693,1739997.9330663835
2024-05-13,4399088.45007699,2122169.6221965565,3508045.3721086173,1741867.893488841
2024-05-14,4426476.800439653,2135213.643524067,3525994.458011568,1750642.0023654369
2024-05-15,4477139.130894751,2159482.331034837,3562611.5718609784,1768683.311606482
2024-05-16,4464639.422158647,2153281.8925472554,3554068.744971776,1764301.7940455158
2024-05-17,4480849.433949274,2160929.0361014754,3553038.900659729,1763650.5373916787
2024-05-20,4479520.8605750045,2160116.817606182,3548057.388377555,1761037.8517512653
2024-05-21,4480970.189556662,2160644.275918922,3552079.873435093,1762894.6014612499
2024-05-22,4444235.427869578,2142759.946271535,3535098.700412027,1754326.9456394864
2024-05-23,4393216.597443901,2117991.480199676,3506111.4671962103,1739802.5182968485
2024-05-24,4408839.512612648,2125355.270417245,3518836.645319951,1745978.9262068747
2024-05-27,4408839.512612648,2125186.591427529,3518836.645319951,1745840.3564508264
2024-05-28,4407646.241506043,2124442.7350637377,3506545.485318047,1739603.6450010734
2024-05-29,4366485.591187357,2104435.0942944475,3476907.4837310007,1724762.1142870265
2024-05-30,4386853.975547383,2114084.6528276363,3495287.7243564636,1733742.9696248644
2024-05-31,4418614.737222815,2129222.8117693015,3527947.1332994,1749805.1877332963
2024-06-03,4433490.586514538,2136222.135254619,3538153.3692718437,1754728.4436338977
2024-06-04,4437121.5330923665,2137802.120131006,3551278.736460203,1761098.6358843565
2024-06-05,4466563.570044075,2151817.606564228,3569008.407671451,1769751.107510565
2024-06-06,4477534.373777886,2156932.1363883754,3572194.896174834,1771190.7234391663
2024-06-07,4416906.0578946965,2127554.885640845,3541789.702286296,1755974.4362965839
2024-06-10,4428162.781827761,2132808.2207522355,3542797.5085712452,1756334.7308265348
2024-06-11,4424248.914233779,2130753.8504122323,3541385.525473184,1755495.351403644
2024-06-12,4457129.181615924,2146420.1441098875,3569769.257009119,1769426.086923643
2024-06-13,4448447.01222124,2142068.720124289,3573355.4019590886,1771063.1993018682
2024-06-14,4452545.389071105,2143872.213473209,3569051.763293221,1768789.625020179
2024-06-17,4450916.017521453,2142917.5328732617,3568131.6243718546,1768193.2324022816
2024-06-18,4467663.784512372,2150810.762838514,3581805.244198914,1774828.8833941866
2024-06-19,4467663.784512372,2150640.063571622,3581805.244198914,1774688.0239589966
2024-06-20,4472140.586790448,2152624.4169958574,3574633.1408686377,1770993.5916808094
2024-06-21,4453249.289083241,2143360.418525243,3570761.2300426546,1768934.7616696372
2024-06-24,4468612.612845853,2150584.718079592,3580859.2599415774,1773796.876479695
2024-06-25,4459553.656922581,2146054.282650482,3577760.525449634,1772121.125033265
2024-06-26,4437714.175399155,2135374.229088241,3562527.1017904636,1764435.125889862
2024-06-27,4460468.809227016,2146154.0087137916,3574309.2614160203,1770130.515398653
2024-06-28,4460447.775971488,2145973.5588822984,3570429.6288202526,1768068.6908949693
2024-07-01,4451147.012655279,2141328.537581422,3555809.2000806085,1760688.3646810472
2024-07-02,4466798.992946559,2148688.3426354197,3571031.630697559,1768086.1400588017
2024-07-03,4496174.877816077,2162648.6517009023,3591225.638167077,1777944.2555439582
2024-07-04,4496174.877816077,2162477.0129190213,3591225.638167077,1777803.14885701
2024-07-05,4526955.88301333,2177109.7977260626,3610113.1333185015,1787012.1337419453
2024-07-08,4515465.576465706,2171411.077337281,3610134.567492039,1786880.9173344371
2024-07-09,4512786.821028134,2169950.574909995,3605771.9283582736,1784579.7589952508
2024-07-10,4545301.975039262,2183967.4757861495,3629802.3355216733,1796331.3288775494
2024-07-11,4588047.016664028,2200259.628089047,3655690.524291783,1809000.4149498008
2024-07-12,4611949.5362502765,2209290.1487535867,3676737.3787925616,1819271.7755708403
2024-07-15,4612630.43920881,2209410.8180212406,3672583.789651655,1817072.1680256128
2024-07-16,4656341.677472119,2226020.387576526,3696010.230361667,1828518.5787495526
2024-07-17,4641188.960539849,2218599.779917331,3688037.07825487,1824428.9191569716
2024-07-18,4608138.504057274,2202624.788674117,3664387.7597502763,1812585.081232136
2024-07-19,4575271.00255345,2186739.778044978,3649080.5717804986,1804869.5428071693
2024-07-22,4603269.384741963,2199947.9867359465,3670486.1856382797,1815313.7169646255
2024-07-23,4599871.834466677,2198149.664795229,3665739.3541083257,1812822.0022134802
2024-07-24,4548582.585650949,2173465.5157792075,3625806.891204081,1792930.2838753806
2024-07-25,4522883.744723505,2161013.249269363,3618280.540824435,1789066.2723719284
2024-07-26,4574210.107564984,2185365.2426301623,3655161.7153472444,1807160.255757312
2024-07-29,4575668.85360399,2185888.728461013,3658585.580702889,1808709.6346190812
2024-07-30,4591292.89312549,2193179.162084418,3665309.5720947236,1811890.2528416386
2024-07-31,4639329.049499493,2215951.119948763,3695761.6901060967,1826799.995178345
2024-08-01,4611702.759541933,2202579.698714464,3679455.5018660063,1818594.9284230068
2024-08-02,4592053.824183076,2193020.429491297,3676579.1749050748,1817028.9520938606
2024-08-05,4508288.722833342,2152842.803295607,3619598.8579700873,1788724.0863129096
2024-08-06,4520718.465130981,2158607.516738927,3628929.088324659,1793192.9134063392
2024-08-07,4508908.727105851,2152797.141645337,3617321.055059307,1787314.6224832246
2024-08-08,4565139.768584004,2179474.028317083,3648910.5995558547,1802781.133646034
2024-08-09,4582889.235369925,2187774.946300117,3664262.3403517236,1810222.7383623917
2024-08-12,4594074.583792747,2192940.963485579,3662688.0890345047,1809301.3565983125
2024-08-13,4635687.593018163,2212630.5233037076,3700236.935490484,1827706.209053743
2024-08-14,4638147.391174617,2213628.988299801,3709224.0914036366,1832000.2959442413
2024-08-15,4661727.17794424,2224707.1285600774,3721111.063263547,1837725.921020321
2024-08-16,4691144.042951353,2236059.3724132753,3729390.484621038,1841668.9848632931
2024-08-19,4719087.790730423,2246573.0321160746,3753825.9030132005,1853589.659025052
2024-08-20,4720774.5530595975,2247072.793789964,3755424.7344336584,1854232.0305763942
